,Location,Time,ID,path
0,"[32.9294, 73.7307]",2014-11-11 15:46:48.000000,5575968,
1,"[32.9294, 73.7307]",2014-11-11 15:46:48.000000,5575968,
2,"[32.9294, 73.7307]",2014-11-11 15:46:48.000000,5575968,
3,"[32.929390000000005, 73.73066]",2014-11-11 15:46:48.000000,5575968,
4,"[32.9294, 73.7307]",2014-11-11 15:46:48.000000,5575968,
5,"[32.929390000000005, 73.73066]",2014-11-11 15:46:48.000000,5575968,
6,"[32.929390000000005, 73.73066]",2014-11-11 15:46:48.000000,5575968,
7,"[32.929390000000005, 73.73066]",2014-11-11 15:46:48.000000,5575968,
8,"[32.9294, 73.7307]",2014-11-11 15:46:48.000000,5575968,
9,"[32.9294, 73.7307]",2014-11-11 15:46:48.000000,5575968,
10,"[32.9294, 73.7307]",2014-11-11 15:46:48.000000,5575968,
11,"[32.929390000000005, 73.73066]",2014-11-11 15:46:48.000000,5575968,
12,"[32.9294, 73.7307]",2014-11-11 15:46:48.000000,5575968,
13,"[32.929390000000005, 73.73066]",2014-11-11 15:46:48.000000,5575968,
14,"[32.929390000000005, 73.73066]",2014-11-11 15:46:48.000000,5575968,
15,"[32.929390000000005, 73.73066]",2014-11-11 15:46:48.000000,5575968,
16,"[32.93779, 73.73706999999999]",2014-11-23 23:00:16.000000,5575968,"[{'y1': 73.73108789999999, 'x2': 32.9287783, 'x1': 32.9294521, 'y2': 73.73121139999999}, {'y1': 73.73121139999999, 'x2': 32.9376574, 'x1': 32.9287783, 'y2': 73.7375941}]"
17,"[32.93779, 73.73706999999999]",2014-11-23 23:00:16.000000,5575968,
18,"[32.9378, 73.7371]",2014-11-23 23:00:16.000000,5575968,
19,"[32.93779, 73.73706999999999]",2014-11-23 23:00:16.000000,5575968,
20,"[32.9378, 73.7371]",2014-11-23 23:00:16.000000,5575968,
21,"[32.9378, 73.7371]",2014-11-23 23:00:16.000000,5575968,
22,"[32.93779, 73.73706999999999]",2014-11-09 01:37:24.000000,5575968,
23,"[32.93779, 73.73706999999999]",2014-11-09 01:37:24.000000,5575968,
24,"[32.9378, 73.7371]",2014-11-09 01:37:24.000000,5575968,
25,"[32.93779, 73.73706999999999]",2014-11-09 01:37:24.000000,5575968,
26,"[32.9378, 73.7371]",2014-11-09 01:37:24.000000,5575968,
27,"[32.9378, 73.7371]",2014-11-09 01:37:24.000000,5575968,
28,"[32.93779, 73.73706999999999]",2014-11-23 23:00:16.000000,5575968,
29,"[32.93779, 73.73706999999999]",2014-11-23 23:00:16.000000,5575968,
30,"[32.9378, 73.7371]",2014-11-23 23:00:16.000000,5575968,
31,"[32.93779, 73.73706999999999]",2014-11-23 23:00:16.000000,5575968,
32,"[32.9378, 73.7371]",2014-11-23 23:00:16.000000,5575968,
33,"[32.9378, 73.7371]",2014-11-23 23:00:16.000000,5575968,
34,"[32.93779, 73.73706999999999]",2014-11-12 22:32:29.000000,5575968,
35,"[32.93779, 73.73706999999999]",2014-11-12 22:32:29.000000,5575968,
36,"[32.9378, 73.7371]",2014-11-12 22:32:29.000000,5575968,
37,"[32.93779, 73.73706999999999]",2014-11-12 22:32:29.000000,5575968,
38,"[32.9378, 73.7371]",2014-11-12 22:32:29.000000,5575968,
39,"[32.9378, 73.7371]",2014-11-12 22:32:29.000000,5575968,
40,"[32.93779, 73.73706999999999]",2014-11-09 01:37:24.000000,5575968,
41,"[32.93779, 73.73706999999999]",2014-11-09 01:37:24.000000,5575968,
42,"[32.9378, 73.7371]",2014-11-09 01:37:24.000000,5575968,
43,"[32.93779, 73.73706999999999]",2014-11-09 01:37:24.000000,5575968,
44,"[32.9378, 73.7371]",2014-11-09 01:37:24.000000,5575968,
45,"[32.9378, 73.7371]",2014-11-09 01:37:24.000000,5575968,
46,"[32.93779, 73.73706999999999]",2014-11-15 20:14:09.000000,5575968,
47,"[32.93779, 73.73706999999999]",2014-11-15 20:14:09.000000,5575968,
48,"[32.9378, 73.7371]",2014-11-15 20:14:09.000000,5575968,
49,"[32.93779, 73.73706999999999]",2014-11-15 20:14:09.000000,5575968,
50,"[32.9378, 73.7371]",2014-11-15 20:14:09.000000,5575968,
51,"[32.9378, 73.7371]",2014-11-15 20:14:09.000000,5575968,
52,"[32.93779, 73.73706999999999]",2014-11-11 15:46:48.000000,5575968,
53,"[32.93779, 73.73706999999999]",2014-11-11 15:46:48.000000,5575968,
54,"[32.9378, 73.7371]",2014-11-11 15:46:48.000000,5575968,
55,"[32.93779, 73.73706999999999]",2014-11-11 15:46:48.000000,5575968,
56,"[32.9378, 73.7371]",2014-11-11 15:46:48.000000,5575968,
57,"[32.9378, 73.7371]",2014-11-11 15:46:48.000000,5575968,
58,"[32.93779, 73.73706999999999]",2014-11-25 19:32:39.000000,5575968,
59,"[32.93779, 73.73706999999999]",2014-11-25 19:32:39.000000,5575968,
60,"[32.9378, 73.7371]",2014-11-25 19:32:39.000000,5575968,
61,"[32.93779, 73.73706999999999]",2014-11-25 19:32:39.000000,5575968,
62,"[32.9378, 73.7371]",2014-11-25 19:32:39.000000,5575968,
63,"[32.9378, 73.7371]",2014-11-25 19:32:39.000000,5575968,
64,"[32.93779, 73.73706999999999]",2014-11-25 19:32:39.000000,5575968,
65,"[32.93779, 73.73706999999999]",2014-11-25 19:32:39.000000,5575968,
66,"[32.9378, 73.7371]",2014-11-25 19:32:39.000000,5575968,
67,"[32.93779, 73.73706999999999]",2014-11-25 19:32:39.000000,5575968,
68,"[32.9378, 73.7371]",2014-11-25 19:32:39.000000,5575968,
69,"[32.9378, 73.7371]",2014-11-25 19:32:39.000000,5575968,
70,"[32.93779, 73.73706999999999]",2014-11-11 15:46:48.000000,5575968,
71,"[32.93779, 73.73706999999999]",2014-11-11 15:46:48.000000,5575968,
72,"[32.9378, 73.7371]",2014-11-11 15:46:48.000000,5575968,
73,"[32.93779, 73.73706999999999]",2014-11-11 15:46:48.000000,5575968,
74,"[32.9378, 73.7371]",2014-11-11 15:46:48.000000,5575968,
75,"[32.9378, 73.7371]",2014-11-11 15:46:48.000000,5575968,
76,"[32.93779, 73.73706999999999]",2014-11-12 22:32:29.000000,5575968,
77,"[32.93779, 73.73706999999999]",2014-11-12 22:32:29.000000,5575968,
78,"[32.9378, 73.7371]",2014-11-12 22:32:29.000000,5575968,
79,"[32.93779, 73.73706999999999]",2014-11-12 22:32:29.000000,5575968,
80,"[32.9378, 73.7371]",2014-11-12 22:32:29.000000,5575968,
81,"[32.9378, 73.7371]",2014-11-12 22:32:29.000000,5575968,
82,"[32.93779, 73.73706999999999]",2014-11-15 20:14:09.000000,5575968,
83,"[32.93779, 73.73706999999999]",2014-11-15 20:14:09.000000,5575968,
84,"[32.9378, 73.7371]",2014-11-15 20:14:09.000000,5575968,
85,"[32.93779, 73.73706999999999]",2014-11-15 20:14:09.000000,5575968,
86,"[32.9378, 73.7371]",2014-11-15 20:14:09.000000,5575968,
87,"[32.9378, 73.7371]",2014-11-15 20:14:09.000000,5575968,
88,"[32.93779, 73.73706999999999]",2014-11-20 17:02:17.000000,5575968,
89,"[32.93779, 73.73706999999999]",2014-11-20 17:02:17.000000,5575968,
90,"[32.9378, 73.7371]",2014-11-20 17:02:17.000000,5575968,
91,"[32.93779, 73.73706999999999]",2014-11-20 17:02:17.000000,5575968,
92,"[32.9378, 73.7371]",2014-11-20 17:02:17.000000,5575968,
93,"[32.9378, 73.7371]",2014-11-20 17:02:17.000000,5575968,
94,"[32.93779, 73.73706999999999]",2014-11-25 17:40:24.000000,5575968,
95,"[32.93779, 73.73706999999999]",2014-11-25 17:40:24.000000,5575968,
96,"[32.9378, 73.7371]",2014-11-25 17:40:24.000000,5575968,
97,"[32.93779, 73.73706999999999]",2014-11-25 17:40:24.000000,5575968,
98,"[32.9378, 73.7371]",2014-11-25 17:40:24.000000,5575968,
99,"[32.9378, 73.7371]",2014-11-25 17:40:24.000000,5575968,
100,"[32.93779, 73.73706999999999]",2014-11-20 17:02:17.000000,5575968,
101,"[32.93779, 73.73706999999999]",2014-11-20 17:02:17.000000,5575968,
102,"[32.9378, 73.7371]",2014-11-20 17:02:17.000000,5575968,
103,"[32.93779, 73.73706999999999]",2014-11-20 17:02:17.000000,5575968,
104,"[32.9378, 73.7371]",2014-11-20 17:02:17.000000,5575968,
105,"[32.9378, 73.7371]",2014-11-20 17:02:17.000000,5575968,
106,"[32.93779, 73.73706999999999]",2014-11-25 17:40:24.000000,5575968,
107,"[32.93779, 73.73706999999999]",2014-11-25 17:40:24.000000,5575968,
108,"[32.9378, 73.7371]",2014-11-25 17:40:24.000000,5575968,
109,"[32.93779, 73.73706999999999]",2014-11-25 17:40:24.000000,5575968,
110,"[32.9378, 73.7371]",2014-11-25 17:40:24.000000,5575968,
111,"[32.9378, 73.7371]",2014-11-25 17:40:24.000000,5575968,
112,"[32.9381, 73.7007]",2014-11-07 13:30:03.000000,5575968,"[{'y1': 73.7375941, 'x2': 32.9380879, 'x1': 32.9376574, 'y2': 73.73800709999999}, {'y1': 73.73800709999999, 'x2': 32.9380382, 'x1': 32.9380879, 'y2': 73.7380764}, {'y1': 73.7380764, 'x2': 32.9286759, 'x1': 32.9380382, 'y2': 73.7312393}, {'y1': 73.7312393, 'x2': 32.9268705, 'x1': 32.9286759, 'y2': 73.7267901}, {'y1': 73.7267901, 'x2': 32.9247191, 'x1': 32.9268705, 'y2': 73.7195703}, {'y1': 73.7195703, 'x2': 32.9351482, 'x1': 32.9247191, 'y2': 73.7159504}, {'y1': 73.7159504, 'x2': 32.938917, 'x1': 32.9351482, 'y2': 73.700694}]"
113,"[32.93806, 73.70075]",2014-11-07 13:30:03.000000,5575968,
114,"[32.93806, 73.70075]",2014-11-07 13:30:03.000000,5575968,
115,"[32.9381, 73.7007]",2014-11-07 13:30:03.000000,5575968,
116,"[32.93806, 73.70075]",2014-11-07 13:30:03.000000,5575968,
117,"[32.9381, 73.7007]",2014-11-07 13:30:03.000000,5575968,
118,"[32.9381, 73.7007]",2014-11-07 13:30:03.000000,5575968,
119,"[32.93806, 73.70075]",2014-11-07 13:30:03.000000,5575968,
120,"[32.93806, 73.70075]",2014-11-07 13:30:03.000000,5575968,
121,"[32.9381, 73.7007]",2014-11-07 13:30:03.000000,5575968,
122,"[32.93806, 73.70075]",2014-11-07 13:30:03.000000,5575968,
123,"[32.9381, 73.7007]",2014-11-07 13:30:03.000000,5575968,
124,"[32.9381, 73.7007]",2014-11-19 18:53:35.000000,47613166,
125,"[32.93806, 73.70075]",2014-11-19 18:53:35.000000,47613166,
126,"[32.93806, 73.70075]",2014-11-19 18:53:35.000000,47613166,
127,"[32.9381, 73.7007]",2014-11-19 18:53:35.000000,47613166,
128,"[32.93806, 73.70075]",2014-11-19 18:53:35.000000,47613166,
129,"[32.9381, 73.7007]",2014-11-19 18:53:35.000000,47613166,
130,"[32.9381, 73.7007]",2014-11-18 19:38:51.000000,47613166,
131,"[32.93806, 73.70075]",2014-11-18 19:38:51.000000,47613166,
132,"[32.93806, 73.70075]",2014-11-18 19:38:51.000000,47613166,
133,"[32.9381, 73.7007]",2014-11-18 19:38:51.000000,47613166,
134,"[32.93806, 73.70075]",2014-11-18 19:38:51.000000,47613166,
135,"[32.9381, 73.7007]",2014-11-18 19:38:51.000000,47613166,
136,"[32.9381, 73.7007]",2014-11-19 18:53:35.000000,47613166,
137,"[32.93806, 73.70075]",2014-11-19 18:53:35.000000,47613166,
138,"[32.93806, 73.70075]",2014-11-19 18:53:35.000000,47613166,
139,"[32.9381, 73.7007]",2014-11-19 18:53:35.000000,47613166,
140,"[32.93806, 73.70075]",2014-11-19 18:53:35.000000,47613166,
141,"[32.9381, 73.7007]",2014-11-19 18:53:35.000000,47613166,
142,"[32.9381, 73.7007]",2014-11-18 19:38:51.000000,47613166,
143,"[32.93806, 73.70075]",2014-11-18 19:38:51.000000,47613166,
144,"[32.93806, 73.70075]",2014-11-18 19:38:51.000000,47613166,
145,"[32.9381, 73.7007]",2014-11-18 19:38:51.000000,47613166,
146,"[32.93806, 73.70075]",2014-11-18 19:38:51.000000,47613166,
147,"[32.9381, 73.7007]",2014-11-18 19:38:51.000000,47613166,
148,"[32.90549, 73.61984]",2014-11-10 17:12:14.000000,5575968,"[{'y1': 73.700694, 'x2': 32.9526589, 'x1': 32.938917, 'y2': 73.6399801}, {'y1': 73.6399801, 'x2': 32.9560467, 'x1': 32.9526589, 'y2': 73.6233737}, {'y1': 73.6233737, 'x2': 32.9431158, 'x1': 32.9560467, 'y2': 73.61536269999999}, {'y1': 73.61536269999999, 'x2': 32.9352972, 'x1': 32.9431158, 'y2': 73.6157832}, {'y1': 73.6157832, 'x2': 32.9058393, 'x1': 32.9352972, 'y2': 73.6126894}, {'y1': 73.6126894, 'x2': 32.9056183, 'x1': 32.9058393, 'y2': 73.6227432}]"
149,"[32.9055, 73.6198]",2014-11-10 17:12:14.000000,5575968,
150,"[32.9055, 73.6198]",2014-11-10 17:12:14.000000,5575968,
151,"[32.90549, 73.61984]",2014-11-10 17:12:14.000000,5575968,
152,"[32.9055, 73.6198]",2014-11-10 17:12:14.000000,5575968,
153,"[32.90549, 73.61984]",2014-11-10 17:12:14.000000,5575968,
154,"[32.90549, 73.61984]",2014-11-10 17:12:14.000000,5575968,
155,"[32.9055, 73.6198]",2014-11-10 17:12:14.000000,5575968,
156,"[32.9055, 73.6198]",2014-11-10 17:12:14.000000,5575968,
157,"[32.90549, 73.61984]",2014-11-10 17:12:14.000000,5575968,
158,"[32.9055, 73.6198]",2014-11-10 17:12:14.000000,5575968,
159,"[32.90549, 73.61984]",2014-11-10 17:12:14.000000,5575968,
160,"[32.9303, 73.736]",2014-11-15 19:15:10.000000,5575968,"[{'y1': 73.6227432, 'x2': 32.9058393, 'x1': 32.9056183, 'y2': 73.6126894}, {'y1': 73.6126894, 'x2': 32.8866823, 'x1': 32.9058393, 'y2': 73.6150463}, {'y1': 73.6150463, 'x2': 32.8847279, 'x1': 32.8866823, 'y2': 73.61986739999999}, {'y1': 73.61986739999999, 'x2': 32.9172014, 'x1': 32.8847279, 'y2': 73.7041426}, {'y1': 73.7041426, 'x2': 32.9248051, 'x1': 32.9172014, 'y2': 73.7192182}, {'y1': 73.7192182, 'x2': 32.9246854, 'x1': 32.9248051, 'y2': 73.7220114}, {'y1': 73.7220114, 'x2': 32.925667, 'x1': 32.9246854, 'y2': 73.72824489999999}, {'y1': 73.72824489999999, 'x2': 32.9262413, 'x1': 32.925667, 'y2': 73.72945969999999}, {'y1': 73.72945969999999, 'x2': 32.9261389, 'x1': 32.9262413, 'y2': 73.7315571}, {'y1': 73.7315571, 'x2': 32.9249965, 'x1': 32.9261389, 'y2': 73.7318043}, {'y1': 73.7318043, 'x2': 32.9259014, 'x1': 32.9249965, 'y2': 73.7329178}, {'y1': 73.7329178, 'x2': 32.9316141, 'x1': 32.9259014, 'y2': 73.73707480000002}, {'y1': 73.73707480000002, 'x2': 32.9319602, 'x1': 32.9316141, 'y2': 73.73608100000001}, {'y1': 73.73608100000001, 'x2': 32.9310089, 'x1': 32.9319602, 'y2': 73.7355116}, {'y1': 73.7355116, 'x2': 32.9307665, 'x1': 32.9310089, 'y2': 73.7362242}, {'y1': 73.7362242, 'x2': 32.9304748, 'x1': 32.9307665, 'y2': 73.7360451}]"
161,"[32.9303, 73.736]",2014-11-15 19:15:10.000000,5575968,
162,"[32.9303, 73.736]",2014-11-15 19:15:10.000000,5575968,
163,"[32.9303, 73.736]",2014-11-15 19:15:10.000000,5575968,
164,"[32.9303, 73.736]",2014-11-15 19:15:10.000000,5575968,
165,"[32.9303, 73.736]",2014-11-15 19:15:10.000000,5575968,
166,"[32.9303, 73.736]",2014-11-15 19:15:10.000000,5575968,
167,"[32.9303, 73.736]",2014-11-15 19:15:10.000000,5575968,
168,"[32.9303, 73.736]",2014-11-15 19:15:10.000000,5575968,
169,"[32.9303, 73.736]",2014-11-15 19:15:10.000000,5575968,
170,"[32.9303, 73.736]",2014-11-15 19:15:10.000000,5575968,
171,"[32.9303, 73.736]",2014-11-15 19:15:10.000000,5575968,
172,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
173,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
174,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
175,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
176,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
177,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
178,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
179,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
180,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
181,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
182,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
183,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
184,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
185,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
186,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
187,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
188,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
189,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
190,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
191,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
192,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
193,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
194,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
195,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
196,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
197,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
198,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
199,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
200,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
201,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
202,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
203,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
204,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
205,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
206,"[33.133317, 73.4178]",2014-11-30 22:34:01.000000,312490753,
207,"[33.1333, 73.4178]",2014-11-30 22:34:01.000000,312490753,
208,"[33.1333, 73.4178]",2014-12-03 22:25:26.000000,312490753,
209,"[33.133317, 73.4178]",2014-12-03 22:25:26.000000,312490753,
210,"[33.133317, 73.4178]",2014-12-03 22:25:26.000000,312490753,
211,"[33.1333, 73.4178]",2014-12-03 22:25:26.000000,312490753,
212,"[33.133317, 73.4178]",2014-12-03 22:25:26.000000,312490753,
213,"[33.1333, 73.4178]",2014-12-03 22:25:26.000000,312490753,
214,"[33.1333, 73.4178]",2014-12-03 22:25:26.000000,312490753,
215,"[33.133317, 73.4178]",2014-12-03 22:25:26.000000,312490753,
216,"[33.133317, 73.4178]",2014-12-03 22:25:26.000000,312490753,
217,"[33.1333, 73.4178]",2014-12-03 22:25:26.000000,312490753,
218,"[33.133317, 73.4178]",2014-12-03 22:25:26.000000,312490753,
219,"[33.1333, 73.4178]",2014-12-03 22:25:26.000000,312490753,
220,"[33.1333, 73.4178]",2014-12-03 22:25:26.000000,312490753,
221,"[33.133317, 73.4178]",2014-12-03 22:25:26.000000,312490753,
222,"[33.133317, 73.4178]",2014-12-03 22:25:26.000000,312490753,
223,"[33.1333, 73.4178]",2014-12-03 22:25:26.000000,312490753,
224,"[33.133317, 73.4178]",2014-12-03 22:25:26.000000,312490753,
225,"[33.1333, 73.4178]",2014-12-03 22:25:26.000000,312490753,
226,"[33.1333, 73.4178]",2014-12-03 22:25:26.000000,312490753,
227,"[33.133317, 73.4178]",2014-12-03 22:25:26.000000,312490753,
228,"[33.133317, 73.4178]",2014-12-03 22:25:26.000000,312490753,
229,"[33.1333, 73.4178]",2014-12-03 22:25:26.000000,312490753,
230,"[33.133317, 73.4178]",2014-12-03 22:25:26.000000,312490753,
231,"[33.1333, 73.4178]",2014-12-03 22:25:26.000000,312490753,
232,"[33.1333, 73.4178]",2014-11-10 19:43:52.000000,465747132,
233,"[33.133317, 73.4178]",2014-11-10 19:43:52.000000,465747132,
234,"[33.133317, 73.4178]",2014-11-10 19:43:52.000000,465747132,
235,"[33.1333, 73.4178]",2014-11-10 19:43:52.000000,465747132,
236,"[33.133317, 73.4178]",2014-11-10 19:43:52.000000,465747132,
237,"[33.1333, 73.4178]",2014-11-10 19:43:52.000000,465747132,
238,"[33.1333, 73.4178]",2014-11-10 19:43:52.000000,465747132,
239,"[33.133317, 73.4178]",2014-11-10 19:43:52.000000,465747132,
240,"[33.133317, 73.4178]",2014-11-10 19:43:52.000000,465747132,
241,"[33.1333, 73.4178]",2014-11-10 19:43:52.000000,465747132,
242,"[33.133317, 73.4178]",2014-11-10 19:43:52.000000,465747132,
243,"[33.1333, 73.4178]",2014-11-10 19:43:52.000000,465747132,
244,"[33.1333, 73.4178]",2014-11-11 15:46:48.000000,43686801,
245,"[33.133317, 73.4178]",2014-11-11 15:46:48.000000,43686801,
246,"[33.133317, 73.4178]",2014-11-11 15:46:48.000000,43686801,
247,"[33.1333, 73.4178]",2014-11-11 15:46:48.000000,43686801,
248,"[33.133317, 73.4178]",2014-11-11 15:46:48.000000,43686801,
249,"[33.1333, 73.4178]",2014-11-11 15:46:48.000000,43686801,
250,"[33.1333, 73.4178]",2014-11-11 15:46:48.000000,43686801,
251,"[33.133317, 73.4178]",2014-11-11 15:46:48.000000,43686801,
252,"[33.133317, 73.4178]",2014-11-11 15:46:48.000000,43686801,
253,"[33.1333, 73.4178]",2014-11-11 15:46:48.000000,43686801,
254,"[33.133317, 73.4178]",2014-11-11 15:46:48.000000,43686801,
255,"[33.1333, 73.4178]",2014-11-11 15:46:48.000000,43686801,
256,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,"[{'y1': 73.4102632, 'x2': 33.1060821, 'x1': 33.1105158, 'y2': 73.4159482}, {'y1': 73.4159482, 'x2': 33.1295035, 'x1': 33.1060821, 'y2': 73.4261745}, {'y1': 73.4261745, 'x2': 33.1433081, 'x1': 33.1295035, 'y2': 73.3961729}, {'y1': 73.3961729, 'x2': 32.9740298, 'x1': 33.1433081, 'y2': 73.6877123}, {'y1': 73.6877123, 'x2': 32.9720687, 'x1': 32.9740298, 'y2': 73.697969}, {'y1': 73.697969, 'x2': 32.9675565, 'x1': 32.9720687, 'y2': 73.70445169999999}, {'y1': 73.70445169999999, 'x2': 32.9584659, 'x1': 32.9675565, 'y2': 73.7177664}]"
257,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
258,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
259,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
260,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
261,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
262,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
263,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
264,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
265,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
266,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
267,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
268,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
269,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
270,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
271,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
272,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
273,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
274,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
275,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
276,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
277,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
278,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
279,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
280,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
281,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
282,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
283,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
284,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
285,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
286,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
287,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
288,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
289,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
290,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
291,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
292,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
293,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
294,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
295,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
296,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
297,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
298,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
299,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
300,"[32.9657, 73.7228]",2014-11-03 19:39:05.000000,312490753,
301,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
302,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
303,"[32.96566, 73.72279]",2014-11-03 19:39:05.000000,312490753,
304,"[32.9657, 73.7228]",2014-11-03 17:05:39.000000,312490753,
305,"[32.96566, 73.72279]",2014-11-03 17:05:39.000000,312490753,
306,"[32.9657, 73.7228]",2014-11-03 17:05:39.000000,312490753,
307,"[32.9657, 73.7228]",2014-11-03 17:05:39.000000,312490753,
308,"[32.9657, 73.7228]",2014-11-03 17:05:39.000000,312490753,
309,"[32.96566, 73.72279]",2014-11-03 17:05:39.000000,312490753,
310,"[32.96566, 73.72279]",2014-11-03 17:05:39.000000,312490753,
311,"[32.96566, 73.72279]",2014-11-03 17:05:39.000000,312490753,
312,"[32.9657, 73.7228]",2014-11-03 17:05:39.000000,312490753,
313,"[32.96566, 73.72279]",2014-11-03 17:05:39.000000,312490753,
314,"[32.9657, 73.7228]",2014-11-03 17:05:39.000000,312490753,
315,"[32.9657, 73.7228]",2014-11-03 17:05:39.000000,312490753,
316,"[32.9657, 73.7228]",2014-11-03 17:05:39.000000,312490753,
317,"[32.96566, 73.72279]",2014-11-03 17:05:39.000000,312490753,
318,"[32.96566, 73.72279]",2014-11-03 17:05:39.000000,312490753,
319,"[32.96566, 73.72279]",2014-11-03 17:05:39.000000,312490753,
320,"[32.9657, 73.7228]",2014-11-03 17:05:39.000000,312490753,
321,"[32.96566, 73.72279]",2014-11-03 17:05:39.000000,312490753,
